link_id,record_id,cluster_id,paper_id,doi,entity_id,entity_type,molecule_id,preferred_name,matched_alias,match_start,match_end,match_basis,link_confidence,link_scope,ambiguity_status,link_status,resolved_canonical_smiles,resolved_inchikey,resolved_molecular_formula,identity_resolution_tier,identity_resolution_status,identity_resolution_source
ELINK-0a70d02492339ac9d1,UKB-518b6e3ab8b499b6685d,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,300,305,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-2ccf8bd47f3627bd0f,UKB-518b6e3ab8b499b6685d,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,330,335,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-7c6d47ccb7d5bb7c30,UKB-518b6e3ab8b499b6685d,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,341,346,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-bada3ed0a09e5f0fd2,UKB-518b6e3ab8b499b6685d,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,726,731,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-caec9169b1f284e451,UKB-518b6e3ab8b499b6685d,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,845,850,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-d671842f88f5e7f54f,UKB-518b6e3ab8b499b6685d,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,891,896,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-bb56de3ea778f89c69,UKB-51cadcd6437bff9f944b,CONDCL-b74e7631364a4816b7,zotero_SRU6DZHE,10.1021/acs.macromol.0c01518,MOL-280d9282c038,existing_molecule,MOL-280d9282c038,"4,4'-bis(diethylamino)benzophenone (Michler's ethyl ketone)",BDEBP,114,119,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-190a247da5991dc6c7,UKB-51cadcd6437bff9f944b,CONDCL-b74e7631364a4816b7,zotero_SRU6DZHE,10.1021/acs.macromol.0c01518,MOL-611ecd76cd3c,existing_molecule,MOL-611ecd76cd3c,OXE2,OXE2,9,13,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-396afdc49e18fbfc59,UKB-51cadcd6437bff9f944b,CONDCL-b74e7631364a4816b7,zotero_SRU6DZHE,10.1021/acs.macromol.0c01518,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,149,152,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-1e924d7e6387193ab3,UKB-51cadcd6437bff9f944b,CONDCL-b74e7631364a4816b7,zotero_SRU6DZHE,10.1021/acs.macromol.0c01518,SRCENT-f00966f6c0f1a5a48a,source_local_unresolved,,benzophenone,benzophenone,101,113,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,VYHBFRJRBHMIQZ-UHFFFAOYSA-N,C21H28N2O,A_contextual_name_structure,source_local_identity_accepted,source_context_fullname_plus_frozen_structure_anchor
ELINK-0272ffdf84401ebd8a,UKB-51e243f80d8212844af1,CONDCL-224a7a540abff08d35,ZPC-005746,10.1039/d5nr02899j,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,39,43,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-40e738789d31303530,UKB-520c0eec4b86f87ddc24,CONDCL-f1ea0ae900faea6ef4,zotero_LF43QEJD,10.1109/icop56156.2022.9911711,MOL-29532714cf8d,existing_molecule,MOL-29532714cf8d,PETIA,PETIA,121,126,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-0ac7be3e8bb1e9d375,UKB-521831fcca86964a01dd,CONDCL-cc3eaad8a8d0333eb0,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,1229,1233,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-580497b5f95ccb6cca,UKB-521831fcca86964a01dd,CONDCL-cc3eaad8a8d0333eb0,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,944,948,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-80bc90e1e94800f1be,UKB-521831fcca86964a01dd,CONDCL-cc3eaad8a8d0333eb0,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,988,992,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-56f78ebc7df8d5b3e9,UKB-52183ce49fbc8d216797,CONDCL-cb7319a4e192e8fc39,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,138,143,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-f293b8e4df7df7a4f8,UKB-52183ce49fbc8d216797,CONDCL-cb7319a4e192e8fc39,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,326,331,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b40a971d59e117fc59,UKB-52183ce49fbc8d216797,CONDCL-cb7319a4e192e8fc39,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,408,412,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-7ecd3b2667547dfb9a,UKB-52183ce49fbc8d216797,CONDCL-cb7319a4e192e8fc39,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,60,64,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-6a6796ffb416f2c071,UKB-521b002d31d005476e0b,CONDCL-50fdd6c39540bdbffa,ZPC-004056,10.1016/j.isci.2021.103600,MOL-134dd1ff52e2,existing_molecule,MOL-134dd1ff52e2,Lucirin TPO-L,Lucirin TPO-L,64,77,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,ambiguous_same_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8d44bb3b3cf4e6bb41,UKB-521b002d31d005476e0b,CONDCL-50fdd6c39540bdbffa,ZPC-004056,10.1016/j.isci.2021.103600,MOL-ecd478f860ee,existing_molecule,MOL-ecd478f860ee,Lucirin TPO-L / LTPO-L,Lucirin TPO-L,64,77,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,ambiguous_same_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-da4192e5c626fd247b,UKB-52572bbd39c17f7705b9,CONDCL-90546a5864ced0f67a,ZPC-004234,10.1002/cptc.202000146,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,245,250,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b3fbefd3f99bf692e9,UKB-52572bbd39c17f7705b9,CONDCL-90546a5864ced0f67a,ZPC-004234,10.1002/cptc.202000146,MOL-af0b4bf4b596,existing_molecule,MOL-af0b4bf4b596,Irgacure 819,Irgacure 819,190,202,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8ef40c1d482ac66186,UKB-5272666ce2bfd470a0c9,CONDCL-256ea1bbfa67ba6e15,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,289,294,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-94aecf8d912c72297e,UKB-5272666ce2bfd470a0c9,CONDCL-256ea1bbfa67ba6e15,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,306,311,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-9cd536503d5032ad9b,UKB-5272666ce2bfd470a0c9,CONDCL-256ea1bbfa67ba6e15,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,403,408,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-c980beb680c24a73c1,UKB-5272666ce2bfd470a0c9,CONDCL-256ea1bbfa67ba6e15,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,645,650,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-80e81d52837f43fafe,UKB-52c6e48fe09317314525,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,609,613,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-2aa994de45950e1f0d,UKB-52c6e48fe09317314525,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,913,917,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b97379051258ae7bc7,UKB-52cb237a6f530cf98f5e,,ZPC-001606,10.1021/acs.macromol.1c00761,SRCENT-ffecb74a0899ec6fec,source_local_unresolved,,benzophenone,Benzophenone,804,816,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=C(c1ccccc1)c1ccccc1,RWCCWEUUXYIKHB-UHFFFAOYSA-N,C13H10O,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-440f69650b2f80def9,UKB-52e268299c6d723f849c,,ZPC-000049,10.1039/d4sc03527e,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,1135,1139,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-06f0770ae648b22597,UKB-52e268299c6d723f849c,,ZPC-000049,10.1039/d4sc03527e,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,671,675,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-fb913411d7e75497af,UKB-52ed6b635bbc05641533,CONDCL-298bcc33804f5300bd,ZPC-002625,10.1021/ma5006793,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,864,869,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8230a5c4cba5cb3061,UKB-5304b304c4fe8b0ff19c,CONDCL-404c82a7cd0d0048d0,ZPC-006106,10.1016/j.eurpolymj.2021.110293,SRCENT-e35c563211f6a6f64d,source_local_unresolved,,Darocur1173,Darocur1173,370,381,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccccc1,XMLYCEVDHLAQEL-UHFFFAOYSA-N,C10H12O2,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-90f0b4699c44318a8b,UKB-533999986820b2e522b4,CONDCL-5a94fe2d3923a151d9,zotero_4UUBRRGP,10.1002/adfm.201203880,MOL-28932315790a,existing_molecule,MOL-28932315790a,Rose Bengal,Rose Bengal,452,463,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-6fd7a2f6957ae0333e,UKB-533999986820b2e522b4,CONDCL-5a94fe2d3923a151d9,zotero_4UUBRRGP,10.1002/adfm.201203880,MOL-63120fab18fb,existing_molecule,MOL-63120fab18fb,Irgacure 369,Irgacure 369,361,373,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c047b432b1c5941607,UKB-533999986820b2e522b4,CONDCL-5a94fe2d3923a151d9,zotero_4UUBRRGP,10.1002/adfm.201203880,MOL-7f4fc6915069,existing_molecule,MOL-7f4fc6915069,Irgacure 651,Irgacure 651,390,402,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-013fd73ffb910364f3,UKB-533999986820b2e522b4,CONDCL-5a94fe2d3923a151d9,zotero_4UUBRRGP,10.1002/adfm.201203880,SRCENT-1b5e073932462319fe,source_local_unresolved,,Eosin Y,Eosin Y,482,489,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
ELINK-f91ce013250861e5ab,UKB-533999986820b2e522b4,CONDCL-5a94fe2d3923a151d9,zotero_4UUBRRGP,10.1002/adfm.201203880,SRCENT-65ab6786346f1710f2,source_local_unresolved,,Irgacure 2959,Irgacure 2959,420,433,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_alias_consensus,cross_source_trade_name_consensus_accepted,cross_source_trade_name_consensus
ELINK-cbe795ad22998014ab,UKB-5348436148133170b895,CONDCL-be424ddb1667e0760a,ZPC-004425,10.1021/acs.macromol.0c01518,MOL-ca4ef42111bb,existing_molecule,MOL-ca4ef42111bb,V-Shape (paper-defined two-branched oligo(phenyleneethynylene) PI),V-Shape,46,53,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-cdab4d4abdb45e7f0e,UKB-5355711c0f51b7770de2,CONDCL-2c157271e8f3d1c692,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,1064,1069,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-d8c8512baaa0d038ab,UKB-5355711c0f51b7770de2,CONDCL-2c157271e8f3d1c692,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,165,170,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-458d267e943c1fc234,UKB-5355711c0f51b7770de2,CONDCL-2c157271e8f3d1c692,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,540,545,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b370782d35e1dbcc1e,UKB-5355711c0f51b7770de2,CONDCL-2c157271e8f3d1c692,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,664,669,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-9270a67b14ecf8233e,UKB-5355711c0f51b7770de2,CONDCL-2c157271e8f3d1c692,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,898,903,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-2932c007127083ec7e,UKB-5355711c0f51b7770de2,CONDCL-2c157271e8f3d1c692,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,1133,1137,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-49b2476e10ca85d39b,UKB-5355711c0f51b7770de2,CONDCL-2c157271e8f3d1c692,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,403,407,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-6b40e8051455aa16d2,UKB-5355711c0f51b7770de2,CONDCL-2c157271e8f3d1c692,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,808,812,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-fe6531b52e253ad1b2,UKB-537b28c7c3b3f1977f05,,ZPC-000028,10.1021/ma9007785,MOL-31530a5b55b0,existing_molecule,MOL-31530a5b55b0,H3K,H3K,917,920,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-f031e86b21d3c5475f,UKB-537b28c7c3b3f1977f05,,ZPC-000028,10.1021/ma9007785,MOL-46785f470448,existing_molecule,MOL-46785f470448,M3K,M3K,32,35,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8b45810c30bb7759ad,UKB-537b28c7c3b3f1977f05,,ZPC-000028,10.1021/ma9007785,MOL-c71bf0ae480a,existing_molecule,MOL-c71bf0ae480a,B3K,B3K,1092,1095,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-3ca972b6d77e68f6b2,UKB-537b28c7c3b3f1977f05,,ZPC-000028,10.1021/ma9007785,MOL-c71bf0ae480a,existing_molecule,MOL-c71bf0ae480a,B3K,B3K,273,276,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-05a184572a142fff6b,UKB-538fbe6c56c1442f7408,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,383,387,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-5e8b0b88a0ef6a8027,UKB-538fbe6c56c1442f7408,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,604,608,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-58528b524ac5d5be21,UKB-538fbe6c56c1442f7408,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,119,124,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-6d5795c2eeef293cfd,UKB-538fbe6c56c1442f7408,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,359,363,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-a4beba504cb0852fa6,UKB-538fbe6c56c1442f7408,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,583,587,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-d7f7d2b40a2a0005aa,UKB-53e2ff89c5d9252cce1c,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,875,879,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-9d87554bd9e1439c03,UKB-545524f70037aad8029e,CONDCL-6b00e953982b42128d,OA2P-000445,10.2494/photopolymer.14.657,SRCENT-9b82a07a926bfcbc89,source_local_unresolved,,PI 11,PI 11,150,163,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
