formulation_cluster_id,cluster_id,paper_id,doi,source_lane,page_hint,field_groups,field_values_json,molecule_ids,source_local_entity_ids,preferred_names,entity_count,structure_backed_entity_count,identity_resolution,formulation_status,relative_core_signal,comsol_requirement_count,comsol_missing_requirements,strict_use_status,existing_condition_ids,crosschecked_source_local_entity_ids,crosschecked_source_local_inchikeys,identity_enrichment_status,accepted_source_local_entity_ids_v5,accepted_source_local_inchikeys_v5,accepted_source_local_entity_ids_v6,accepted_source_local_inchikeys_v6,accepted_source_local_entity_ids_v7,accepted_source_local_inchikeys_v7,accepted_source_local_entity_ids_v8,accepted_source_local_inchikeys_v8,accepted_source_local_entity_ids_v9,accepted_source_local_inchikeys_v9,accepted_source_local_entity_ids_v11,accepted_source_local_inchikeys_v11
FORM-87c3ff56785e997f7a,CONDCL-e57a45a90d374f7ecd,zotero_ZI5SFNAQ,10.1002/adom.202200474,core_two_photon,4,sigma_2pa,"{""sigma_2pa"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-4c32f0d7cde4,,,,,,,,,,,,,,,
FORM-05689797f8b9575be5,CONDCL-f0a53637c67206c656,ZPC-005455,10.1002/adom.202200474,core_two_photon,4,pulse_width_fs;wavelength_nm,"{""pulse_width_fs"": [{""normalized"": ""3"", ""normalized_unit"": ""fs"", ""raw"": ""3 femtosecond"", ""raw_unit"": ""femtosecond""}], ""wavelength_nm"": [{""normalized"": ""530"", ""normalized_unit"": ""nm"", ""raw"": ""530 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""400"", ""normalized_unit"": ""nm"", ""raw"": ""400 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""80"", ""normalized_unit"": ""nm"", ""raw"": ""80 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,atmosphere;focusing;geometry;motion_or_dwell;power_plane;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-12f7ce6a08bf767f56,CONDCL-e1aa90cb281f4cc8de,zotero_ZI5SFNAQ,10.1002/adom.202200474,core_two_photon,5,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-27806fda5ace,,,,,,,,,,,,,,,
FORM-2f4f95d5cb4990ed70,CONDCL-a82a3abad9d667bac6,ZPC-005455,10.1002/adom.202200474,core_two_photon,5,voxel_or_line_geometry;wavelength_nm,"{""voxel_or_line_geometry"": [{""normalized"": ""0.03"", ""normalized_unit"": ""um"", ""raw"": ""linewidth of 30 nm"", ""raw_unit"": ""nm""}], ""wavelength_nm"": [{""normalized"": ""200"", ""normalized_unit"": ""nm"", ""raw"": ""200 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""405"", ""normalized_unit"": ""nm"", ""raw"": ""405 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-9e407e421c724bfa6c,CONDCL-415a20cb4af4f3381d,ZPC-005455,10.1002/adom.202200474,core_two_photon,6,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""400"", ""normalized_unit"": ""nm"", ""raw"": ""400 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""500"", ""normalized_unit"": ""nm"", ""raw"": ""500 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""100"", ""normalized_unit"": ""nm"", ""raw"": ""100 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-1e4c4625954c601585,CONDCL-270a718a143f13710c,zotero_ZI5SFNAQ,10.1002/adom.202200474,core_two_photon,7,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-d2a997729ebf,,,,,,,,,,,,,,,
FORM-d0b603ae77b8c071f3,CONDCL-0977e0accc6de04142,zotero_ZI5SFNAQ,10.1002/adom.202200474,core_two_photon,8,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-02c0d609d7d6,,,,,,,,,,,,,,,
FORM-39af3eeb9ee573c31d,CONDCL-8fc688f7499be63b7a,OA2P-000054,10.1002/adsr.202200100,background_photopolymer_context,2,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""52"", ""normalized_unit"": ""nm"", ""raw"": ""52 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""78"", ""normalized_unit"": ""nm"", ""raw"": ""78 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""93"", ""normalized_unit"": ""nm"", ""raw"": ""93 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""400"", ""normalized_unit"": ""nm"", ""raw"": ""400 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-5b61d2ee8e30a49101,CONDCL-7201ab55a2ed282764,OA2P-000054,10.1002/adsr.202200100,background_photopolymer_context,3,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""635"", ""normalized_unit"": ""nm"", ""raw"": ""635 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-fe31724f7bd1dafdf0,CONDCL-8b85abda09b6411bde,OA2P-000054,10.1002/adsr.202200100,background_photopolymer_context,6,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""635"", ""normalized_unit"": ""nm"", ""raw"": ""635 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-a6aef21b5a537782d7,CONDCL-9554a72e3053d2d3a9,OA2P-000054,10.1002/adsr.202200100,background_photopolymer_context,7,laser_power;objective_NA;pulse_width_fs;repetition_rate_MHz;voxel_or_line_geometry;wavelength_nm,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""250 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""250"", ""normalized_unit"": ""mW"", ""raw"": ""250 mW"", ""raw_unit"": ""mW""}], ""objective_NA"": [{""normalized"": ""1.42"", ""normalized_unit"": ""dimensionless"", ""raw"": ""1.42"", ""raw_unit"": """"}], ""pulse_width_fs"": [{""normalized"": ""95"", ""normalized_unit"": ""fs"", ""raw"": ""95 fs"", ""raw_unit"": ""fs""}], ""repetition_rate_MHz"": [{""normalized"": ""80"", ""normalized_unit"": ""MHz"", ""raw"": ""80 MHz"", ""raw_unit"": ""MHz""}], ""voxel_or_line_geometry"": [{""normalized"": ""0.4"", ""normalized_unit"": ""um"", ""raw"": ""400 nm linewidths"", ""raw_unit"": ""nm""}], ""wavelength_nm"": [{""normalized"": ""780"", ""normalized_unit"": ""nm"", ""raw"": ""780 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""635"", ""normalized_unit"": ""nm"", ""raw"": ""635 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,5,atmosphere;motion_or_dwell;power_plane,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-1df13a41245f37386e,CONDCL-b37035944fd7538799,OA2P-000058,10.1002/advs.202200990,out_of_scope_for_expansion,10,atmosphere,"{""atmosphere"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""in air"", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-df012faff38bdfcf6c,CONDCL-9c088d28a4a89ac51f,OA2P-000058,10.1002/advs.202200990,out_of_scope_for_expansion,12,atmosphere;objective_NA,"{""atmosphere"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""in air"", ""raw_unit"": """"}], ""objective_NA"": [{""normalized"": ""0.8"", ""normalized_unit"": ""dimensionless"", ""raw"": ""0.8"", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-d84e986850131890e6,CONDCL-3dbca8440a71931a34,OA2P-000058,10.1002/advs.202200990,out_of_scope_for_expansion,16,atmosphere,"{""atmosphere"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""in air"", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-8ec058dddcf433c511,CONDCL-f6af810d1e7f9cd2df,OA2P-000058,10.1002/advs.202200990,out_of_scope_for_expansion,4,atmosphere,"{""atmosphere"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""in air"", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-7177e8a3932dde1058,CONDCL-be38fe5e93ea22c860,OA2P-000058,10.1002/advs.202200990,out_of_scope_for_expansion,6,repetition_rate_MHz,"{""repetition_rate_MHz"": [{""normalized"": ""2"", ""normalized_unit"": ""MHz"", ""raw"": ""2 MHz"", ""raw_unit"": ""MHz""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-79b2868c6ef23444a0,CONDCL-f6e74da992ec124efd,OA2P-000058,10.1002/advs.202200990,out_of_scope_for_expansion,9,atmosphere,"{""atmosphere"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""in air"", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-9480e5e8a5b33cfdab,CONDCL-bba1bc50a142af7234,ZPC-000051,10.1002/advs.202204072,background_photopolymer_context,,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""100"", ""normalized_unit"": ""nm"", ""raw"": ""100 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""780"", ""normalized_unit"": ""nm"", ""raw"": ""780 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-5c803df18e9c82eec2,CONDCL-e99398e2f6619992ba,ZPC-000051,10.1002/advs.202204072,background_photopolymer_context,,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""1300"", ""normalized_unit"": ""nm"", ""raw"": ""1300 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-6cf4247aebcb951009,CONDCL-4fcd51fdab482d4326,OA2P-000060,10.1002/aisy.202200121,polymerization_process_prior,10,hatch_spacing_um;laser_power,"{""hatch_spacing_um"": [{""normalized"": ""0.2"", ""normalized_unit"": ""um"", ""raw"": ""hatching distance of 0.2 μm"", ""raw_unit"": ""μm""}], ""laser_power"": [{""normalized"": ""22.5"", ""normalized_unit"": ""mW"", ""raw"": ""22.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""22.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""15"", ""normalized_unit"": ""mW"", ""raw"": ""15 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""15 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""200000"", ""normalized_unit"": ""mW"", ""raw"": ""200 W"", ""raw_unit"": ""W""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""200 W"", ""raw_unit"": ""W""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-beb55e68fee90a2ef6,CONDCL-2345dde7ed12d6dc65,OA2P-000060,10.1002/aisy.202200121,polymerization_process_prior,3,objective_NA,"{""objective_NA"": [{""normalized"": ""1.4"", ""normalized_unit"": ""dimensionless"", ""raw"": ""1.4"", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-4863de0f037c54bfa1,CONDCL-a2b7064ba418ccc184,OA2P-000060,10.1002/aisy.202200121,polymerization_process_prior,6,laser_power;voxel_or_line_geometry,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""22.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""22.5"", ""normalized_unit"": ""mW"", ""raw"": ""22.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""2.5"", ""normalized_unit"": ""mW"", ""raw"": ""2.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""2.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""7.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""7.5"", ""normalized_unit"": ""mW"", ""raw"": ""7.5 mW"", ""raw_unit"": ""mW""}], ""voxel_or_line_geometry"": [{""normalized"": ""0.3"", ""normalized_unit"": ""um"", ""raw"": ""voxel width of 0.3 μm"", ""raw_unit"": ""μm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-6b38338b467666e4c0,CONDCL-85a8461514b438e20e,OA2P-000060,10.1002/aisy.202200121,polymerization_process_prior,7,hatch_spacing_um;laser_power,"{""hatch_spacing_um"": [{""normalized"": ""0.2"", ""normalized_unit"": ""um"", ""raw"": ""hatching distance of 0.2 μm"", ""raw_unit"": ""μm""}], ""laser_power"": [{""normalized"": ""15"", ""normalized_unit"": ""mW"", ""raw"": ""15 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""15 mW"", ""raw_unit"": ""mW""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-7b88cb9e52d514a954,CONDCL-6d59568adb9a0c5ddc,OA2P-000060,10.1002/aisy.202200121,polymerization_process_prior,7,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""12.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""12.5"", ""normalized_unit"": ""mW"", ""raw"": ""12.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""22.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""22.5"", ""normalized_unit"": ""mW"", ""raw"": ""22.5 mW"", ""raw_unit"": ""mW""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-3bf655b29b8410b246,CONDCL-80c072981d17ba9d0b,OA2P-000060,10.1002/aisy.202200121,polymerization_process_prior,9,atmosphere,"{""atmosphere"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""in air"", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-afe72f303f95072bf3,CONDCL-de802c7b91acb92097,ZPC-004052,10.1002/anie.201911638,out_of_scope_for_expansion,2,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""50 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""50"", ""normalized_unit"": ""mW"", ""raw"": ""50 mW"", ""raw_unit"": ""mW""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-08cda3e1707de21922,CONDCL-62e38a0ca6b0d870a9,ZPC-004052,10.1002/anie.201911638,out_of_scope_for_expansion,2,laser_power,"{""laser_power"": [{""normalized"": ""50"", ""normalized_unit"": ""mW"", ""raw"": ""50 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""50 mW"", ""raw_unit"": ""mW""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-0933bccb41f877dff9,CONDCL-f56b3d4ef250de4786,ZPC-004052,10.1002/anie.201911638,out_of_scope_for_expansion,3,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""500 W"", ""raw_unit"": ""W""}, {""normalized"": ""500000"", ""normalized_unit"": ""mW"", ""raw"": ""500 W"", ""raw_unit"": ""W""}, {""normalized"": ""50"", ""normalized_unit"": ""mW"", ""raw"": ""50 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""50 mW"", ""raw_unit"": ""mW""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-bf478ab4cb2055ab38,CONDCL-ef24e9ebe5a1ad4cde,ZPC-001069,10.1002/anie.202425198,photoinitiator_mechanism_prior,,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""405"", ""normalized_unit"": ""nm"", ""raw"": ""405 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-c8c6fb51297dfe8d9c,CONDCL-764c7b659795164d35,ZPC-001069,10.1002/anie.202425198,photoinitiator_mechanism_prior,,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""500"", ""normalized_unit"": ""nm"", ""raw"": ""500 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""472"", ""normalized_unit"": ""nm"", ""raw"": ""472 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-7acc3126c30921728b,CONDCL-2930a59ae82f8e39ee,ZPC-001069,10.1002/anie.202425198,photoinitiator_mechanism_prior,,atmosphere;wavelength_nm,"{""atmosphere"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""under nitrogen"", ""raw_unit"": """"}], ""wavelength_nm"": [{""normalized"": ""405"", ""normalized_unit"": ""nm"", ""raw"": ""405 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""350"", ""normalized_unit"": ""nm"", ""raw"": ""350 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-2f99c943348e1bfc84,CONDCL-c0225da61d0aaff502,ZPC-001069,10.1002/anie.202425198,photoinitiator_mechanism_prior,,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""400"", ""normalized_unit"": ""nm"", ""raw"": ""400 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-c77172af90f40a6a0c,CONDCL-5e40e444af94d9f732,ZPC-001069,10.1002/anie.202425198,photoinitiator_mechanism_prior,,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""405"", ""normalized_unit"": ""nm"", ""raw"": ""405 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-7c2a105db0472a3e28,CONDCL-ae3fb0da1ee35a0e8d,ZPC-001069,10.1002/anie.202425198,photoinitiator_mechanism_prior,,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""405"", ""normalized_unit"": ""nm"", ""raw"": ""405 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""450"", ""normalized_unit"": ""nm"", ""raw"": ""450 nm"", ""raw_unit"": ""nm""}]}",MOL-29e7e7bf910a,,TMPTA,1,0,contains_existing_name_identity_candidate,single_field_identity_linked_context,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
